2025-02-05 21:29:00,197 - INFO - Connected to PostgreSQL database successfully!
2025-02-05 21:29:00,214 - INFO - Table 'detections' is ready.
2025-02-05 21:29:13,596 - ERROR - Error inserting data: column "xcenter" of relation "detections" does not exist
LINE 2: ...              INSERT INTO detections (image_name, xcenter, y...
                                                             ^

2025-02-05 21:29:27,502 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:27,502 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:27,502 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:27,502 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:27,502 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:29,198 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:29,198 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:29,198 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:29,689 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:29,689 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:31,030 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,377 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,377 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,377 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,377 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,381 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,381 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,381 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,381 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,384 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,384 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:33,771 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:34,070 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,380 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,390 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,390 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,730 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:35,732 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,099 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,697 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,698 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,699 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

